SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
고객,식혜랑 송편으로 주문하려고 합니다,16409399,D,소매,떡집,1,7,종류별 떡 주문,,Q,,식혜랑 송편으로 주문하려고 합니다,,,,"식혜,송편,주문",,"식혜/음료종류,송편/떡종류"
점원,네 수량은 얼마나 원하시나요?,16409399,D,소매,떡집,0,8,종류별 떡 주문,떡 수량,Q,,,네 수량은 얼마나 원하시나요?,,,수량,,
고객,송편 5세트 식혜 7세트 부탁드립니다,16409399,D,소매,떡집,1,9,종류별 떡 주문,떡 수량,A,,,,송편 5세트 식혜 7세트 부탁드립니다,,"송편,5세트,식혜,7세트",,"송편/떡종류,5세트/수량,식혜/음료종류,7세트/수량"
점원,네.,16409399,D,소매,떡집,0,10,종류별 떡 주문,,A,7,,,,네.,,,
고객,쑥떡 사려고 하는데 이 정도에 얼마인가요?,16335672,D,소매,떡집,1,1,가격 문의,,Q,,쑥떡 사려고 하는데 이 정도에 얼마인가요?,,,,쑥떡,,쑥떡/떡종류
점원,8000원입니다,16335672,D,소매,떡집,0,2,가격 문의,,A,,,,,8000원입니다,8000원,,8000원/금액
고객,술떡은 이 정도에 얼마인가요?,16335672,D,소매,떡집,1,3,가격 문의,,Q,,술떡은 이 정도에 얼마인가요?,,,,술떡,,술떡/떡종류
점원,7000원입니다,16335672,D,소매,떡집,0,4,가격 문의,,A,,,,,7000원입니다,7000원,,7000원/금액
고객,그럼 쑥떡 술떡으로 주세요,16335672,D,소매,떡집,1,5,떡 주문,,Q,,그럼 쑥떡 술떡으로 주세요,,,,"쑥떡,술떡",,"쑥떡/떡종류,술떡/떡종류"
점원,네,16335672,D,소매,떡집,0,6,떡 주문,,A,,,,,네,,,
고객,네이버 페이로 결제가 가능한가요?,16335672,D,소매,떡집,1,7,네이버페이,,Q,,네이버 페이로 결제가 가능한가요?,,,,"네이버 페이,결제",,네이버 페이/결제수단종류
점원,네이버 페이로는 결제가 불가능해요,16335672,D,소매,떡집,0,8,네이버페이,,A,,,,,네이버 페이로는 결제가 불가능해요,"네이버 페이,결제",,네이버 페이/결제수단종류
고객,그러면 현금으로 계산할게요,16335672,D,소매,떡집,1,9,현금결제,,Q,,그러면 현금으로 계산할게요,,,,현금,,
점원,네,16335672,D,소매,떡집,0,10,현금결제,,A,,,,,네,,,
고객,여기는 몇 시까지 해요?,16336185,D,소매,떡집,1,1,문닫는 시간문의,,Q,,여기는 몇 시까지 해요?,,,,,,
점원,저희는 9시까지 합니다,16336185,D,소매,떡집,0,2,문닫는 시간문의,,A,,,,,저희는 9시까지 합니다,9시,,9시/시간
고객,보통 잘 나가는 떡이 뭐예요?,16336185,D,소매,떡집,1,3,인기상품 문의,,Q,,보통 잘 나가는 떡이 뭐예요?,,,,떡,,
점원,"인절미나 술떡, 가래떡을 많이 사 가세요",16336185,D,소매,떡집,0,4,인기상품 문의,,A,,,,,"인절미나 술떡, 가래떡을 많이 사 가세요","인절미,술떡,가래덕",,"인절미/떡종류,술떡/떡종류,가래떡/떡종류"
고객,인절미는 하나에 얼마나 해요?,16336185,D,소매,떡집,1,5,가격 문의,,Q,,인절미는 하나에 얼마나 해요?,,,,"인절미,하나",,"인절미/떡종류,하나/수량"
점원,한 묶음에 2천 원이에요,16336185,D,소매,떡집,0,6,가격 문의,,A,,,,,한 묶음에 2천 원이에요,"한,묶음,2천 원",한/하나,"하나/수량,2천 원/금액"
고객,술떡은 얼마에요?,16336185,D,소매,떡집,1,7,가격 문의,,Q,,술떡은 얼마에요?,,,,술떡,,술떡/떡종류
점원,술떡은 한 묶음에 3천 원이요,16336185,D,소매,떡집,0,8,가격 문의,,A,,,,,술떡은 한 묶음에 3천 원이요,"술떡,한,묶음,3천 원",한/하나,"술떡/떡종류,하나/수량,3천 원/금액"
고객,그럼 인절미 하나랑 술떡 하나 주세요,16336185,D,소매,떡집,1,9,종류별 떡 주문,,Q,,그럼 인절미 하나랑 술떡 하나 주세요,,,,"인절미,하나,술떡,하나",,"인절미/떡종류,하나/수량,술떡/떡종류"
점원,네 포장해서 드릴게요,16336185,D,소매,떡집,0,10,종류별 떡 주문,,A,,,,,네 포장해서 드릴게요,포장,,
고객,많이 팔리는 게 뭔가요,16380220,D,소매,떡집,1,1,인기상품 문의,,Q,,많이 팔리는 게 뭔가요,,,,,,
점원,인절미요,16380220,D,소매,떡집,0,2,인기상품 문의,,A,,,,,인절미요,인절미,,인절미/떡종류
고객,한 팩에 얼마인가요,16380220,D,소매,떡집,1,3,가격 문의,,Q,,한 팩에 얼마인가요,,,,"한,팩",한/하나,하나/수량
점원,4000원입니다,16380220,D,소매,떡집,0,4,가격 문의,,A,,,,,4000원입니다,4000원,,4000원/금액
고객,다른 떡도 추천해주세요,16380220,D,소매,떡집,1,5,떡 추천 요청,,Q,,다른 떡도 추천해주세요,,,,"떡,추천",,
점원,백설기 어떠신가요,16380220,D,소매,떡집,0,6,떡 추천 요청,떡 종류,Q,,,백설기 어떠신가요,,,백설기,,백설기/떡종류
고객,한 팩 씩 주세요,16380220,D,소매,떡집,1,7,떡 추천 요청,떡 종류,A,,,,한 팩 씩 주세요,,"한,팩",한/하나,하나/수량
점원,네 8000원입니다,16380220,D,소매,떡집,0,8,떡 추천 요청,,A,5,,,,네 8000원입니다,8000원,,8000원/금액
고객,카드 되죠,16380220,D,소매,떡집,1,9,카드결제,,Q,,카드 되죠,,,,카드,,
점원,네.,16380220,D,소매,떡집,0,10,카드결제,,A,,,,,네.,,,
고객,여기 떡국떡  맞추려고 하는데요,16379453,D,소매,떡집,1,1,떡 제조 요청,,Q,,여기 떡국떡  맞추려고 하는데요,,,,떡국떡,,떡국떡/떡종류
점원,얼마나요?,16379453,D,소매,떡집,0,2,떡 제조 요청,떡 수량,Q,,,얼마나요?,,,,,
고객,한 5kg 정도 하려고요,16379453,D,소매,떡집,1,3,떡 제조 요청,떡 수량,A,,,,한 5kg 정도 하려고요,,5kg,,5kg/무게
고객,내일까지 가능하나요?,16379453,D,소매,떡집,1,4,제조가능일 문의,,Q,,내일까지 가능하나요?,,,,내일,,내일/시간
점원,음 내일은 힘들 거 같아요,16379453,D,소매,떡집,0,5,제조가능일 문의,,A,,,,,음 내일은 힘들 거 같아요,내일,,내일/시간
고객,그럼 언제까지 되나요?,16379453,D,소매,떡집,1,6,제조가능일 문의,,Q,,그럼 언제까지 되나요?,,,,,,
점원,내일모레 아침까지 가능할 거 같아요,16379453,D,소매,떡집,0,7,제조가능일 문의,,A,,,,,내일모레 아침까지 가능할 거 같아요,"내일모레,아침",,"내일모레/시간,아침/시간"
고객,그럼 떡국떡 내일모레 아침까지 해주세요.,16379453,D,소매,떡집,1,8,떡 제조 요청,,Q,,그럼 떡국떡 내일모레 아침까지 해주세요.,,,,"떡국떡,내일모레,아침",,"떡국떡/떡종류,내일모레/시간,아침/시간"
점원,네 알겠습니다,16379453,D,소매,떡집,0,9,떡 제조 요청,,A,,,,,네 알겠습니다,,,
고객,꿀떡 주문하고 싶은데요,16418880,D,소매,떡집,1,1,떡 주문,,Q,,꿀떡 주문하고 싶은데요,,,,"꿀떡,주문",,꿀떡/떡종류
점원,몇 개나 드릴까요?,16418880,D,소매,떡집,0,2,떡 주문,떡 수량,Q,,,몇 개나 드릴까요?,,,몇 개,,몇 개/수량
고객,5킬로그램 정도 주문하려고요,16418880,D,소매,떡집,1,3,떡 주문,떡 수량,A,,,,5킬로그램 정도 주문하려고요,,"5키로그램,주문",,5킬로그램/무게
고객,내일모레까지 가능한가요?,16418880,D,소매,떡집,1,4,제조가능일 문의,,Q,,내일모레까지 가능한가요?,,,,내일모레,,내일모레/시간
점원,네. 가능합니다.,16418880,D,소매,떡집,0,5,제조가능일 문의,,A,,,,,네. 가능합니다.,,,
고객,그럼 내일모레 회사로 배송해주실 수 있나요?,16418880,D,소매,떡집,1,6,배달배송 문의,,Q,,그럼 내일모레 회사로 배송해주실 수 있나요?,,,,"내일모레,회사,배송",,내일모레/시간
점원,네. 알겠습니다.,16418880,D,소매,떡집,0,7,배달배송 문의,,A,,,,,네. 알겠습니다.,,,
고객,지금 카드로 결제할게요,16418880,D,소매,떡집,1,8,카드결제,,Q,,지금 카드로 결제할게요,,,,"카드,결제",,
점원,네.,16418880,D,소매,떡집,0,9,카드결제,,A,,,,,네.,,,
고객,한 팩에 얼마인가요?,16336450,D,소매,떡집,1,1,가격 문의,,Q,,한 팩에 얼마인가요?,,,,"한,팩",한/하나,하나/수량
점원,한 팩에 2천 원이고 3팩에 오천 원입니다,16336450,D,소매,떡집,0,2,가격 문의,,A,,,,,한 팩에 2천 원이고 3팩에 오천 원입니다,"한,팩,2천 원,3팩,오천 원",한/하나,"하나/수량,2천 원/금액,3팩/수량,오천 원/금액"
고객,가래떡도 있나요?,16336450,D,소매,떡집,1,3,종류별 떡 주문,,Q,,가래떡도 있나요?,,,,가래떡,,가래떡/떡종류
점원,네.,16336450,D,소매,떡집,0,4,종류별 떡 주문,,A,,,,,네.,,,
고객,아이들이 좋아할만 한 떡이 어떤 건가요?,16336450,D,소매,떡집,1,5,연령별 떡 추천 요청,,Q,,아이들이 좋아할만 한 떡이 어떤 건가요?,,,,"아이,떡",,아이/연령대
점원,꿀떡을 많이 사 가십니다,16336450,D,소매,떡집,0,6,연령별 떡 추천 요청,,A,,,,,꿀떡을 많이 사 가십니다,꿀떡,,꿀떡/떡종류
고객,많이 사 가는 떡 추천해 주실 수 있나요?,16336450,D,소매,떡집,1,7,인기상품 문의,,Q,,많이 사 가는 떡 추천해 주실 수 있나요?,,,,"떡,추천",,
점원,팥떡을 많이 사 가십니다,16336450,D,소매,떡집,0,8,인기상품 문의,,A,,,,,팥떡을 많이 사 가십니다,팥떡,,팥떡/떡종류
고객,쇼핑백에 담아 주실 수 있나요?,16336450,D,소매,떡집,1,9,쇼핑백 요청,,Q,,쇼핑백에 담아 주실 수 있나요?,,,,쇼핑백,,쇼핑백/포장봉투종류
점원,네 쇼핑백은 50원입니다,16336450,D,소매,떡집,0,10,쇼핑백 요청,,A,,,,,네 쇼핑백은 50원입니다,"쇼핑백,50원",,"쇼핑백/포장봉투종류,50원/금액"
고객,혹시 백설기 지금 구매 가능한가요,16408898,D,소매,떡집,1,1,종류별 떡 주문,,Q,,혹시 백설기 지금 구매 가능한가요,,,,백설기,,백설기/떡종류
점원,고객님 백설기는 한 30분 정도 기다리셔야 될 거 같아요,16408898,D,소매,떡집,0,2,종류별 떡 주문,,A,,,,,고객님 백설기는 한 30분 정도 기다리셔야 될 거 같아요,"백설기,30분",,"백설기/떡종류,30분/시간"
고객,네 백설기는 가격이 어떻게 되나요,16408898,D,소매,떡집,1,3,가격 문의,,Q,,네 백설기는 가격이 어떻게 되나요,,,,"백설기,가격",,백설기/떡종류
점원,1인분 2500원입니다,16408898,D,소매,떡집,0,4,가격 문의,,A,,,,,1인분 2500원입니다,"1인분,2500원",,"1인분/인원,2500원/금액"
고객,그럼 백설기 3인분만 포장해주세요,16408898,D,소매,떡집,1,5,종류별 떡 주문,,Q,,그럼 백설기 3인분만 포장해주세요,,,,"백설기,3인분,포장",,"백설기/떡종류,3인분/인원"
점원,네 30분 정도 걸리니 나중에 따로 찾으러 오셔도 됩니다,16408898,D,소매,떡집,0,6,종류별 떡 주문,,A,,,,,네 30분 정도 걸리니 나중에 따로 찾으러 오셔도 됩니다,30분,,30분/시간
고객,네 그럼 잠깐 앞에 시장 좀 보고선 30분 후에 찾으러 와도 되죠?,16408898,D,소매,떡집,1,7,떡 나오는 시간 문의,,Q,,네 그럼 잠깐 앞에 시장 좀 보고선 30분 후에 찾으러 와도 되죠?,,,,"시장,30분",,30분/시간
점원,네,16408898,D,소매,떡집,0,8,떡 나오는 시간 문의,,A,,,,,네,,,
고객,인절미랑 꿀떡 있나요?,16336712,D,소매,떡집,1,1,종류별 떡 주문,,Q,,인절미랑 꿀떡 있나요?,,,,"인절미,꿀떡",,"인절미/떡종류,꿀떡/떡종류"
점원,인절미는 있고 꿀떡은 다 팔렸어요,16336712,D,소매,떡집,0,2,종류별 떡 주문,,A,,,,,인절미는 있고 꿀떡은 다 팔렸어요,"인절미,꿀떡",,"인절미/떡종류,꿀떡/떡종류"
고객,그럼 백설기는요?,16336712,D,소매,떡집,1,3,종류별 떡 주문,,Q,,그럼 백설기는요?,,,,백설기,,백설기/떡종류
점원,백설기도 있습니다,16336712,D,소매,떡집,0,4,종류별 떡 주문,,A,,,,,백설기도 있습니다,백설기,,백설기/떡종류
고객,다 방금 나온 건가요?,16336712,D,소매,떡집,1,5,조리 신선도 문의,,Q,,다 방금 나온 건가요?,,,,,,
점원,나온 지 한 시간 정도 됐습니다,16336712,D,소매,떡집,0,6,조리 신선도 문의,,A,,,,,나온 지 한 시간 정도 됐습니다,"한,시간",한/하나,하나/수량
고객,그럼 방금 나온 떡도 있나요?,16336712,D,소매,떡집,1,7,신선한 떡 요청,,Q,,그럼 방금 나온 떡도 있나요?,,,,떡,,
점원,네 가래떡은 지금 막 나왔어요,16336712,D,소매,떡집,0,8,신선한 떡 요청,,A,,,,,네 가래떡은 지금 막 나왔어요,가래떡,,가래떡/떡종류
고객,그럼 백설기 말고 가래떡으로 주세요,16336712,D,소매,떡집,1,9,종류별 떡 주문,,Q,,그럼 백설기 말고 가래떡으로 주세요,,,,"백설기,가래떡",,"백설기/떡종류,가래떡/떡종류"
점원,네 알겠습니다,16336712,D,소매,떡집,0,10,종류별 떡 주문,,A,,,,,네 알겠습니다,,,
고객,꿀떡 파나요?,16357194,D,소매,떡집,1,1,종류별 떡 주문,,Q,,꿀떡 파나요?,,,,꿀떡,,꿀떡/떡종류
점원,네,16357194,D,소매,떡집,0,2,종류별 떡 주문,,A,,,,,네,,,
고객,호박인절미도 있나요?,16357194,D,소매,떡집,1,3,종류별 떡 주문,,Q,,호박인절미도 있나요?,,,,호박인절미,,호박인절미/떡종류
점원,네 제일 잘 팔려요,16357194,D,소매,떡집,0,4,종류별 떡 주문,,A,,,,,네 제일 잘 팔려요,,,
고객,먹어봐도 되나요?,16357194,D,소매,떡집,1,5,시식 여부 문의,,Q,,먹어봐도 되나요?,,,,,,
점원,네 드셔보세요,16357194,D,소매,떡집,0,6,시식 여부 문의,,A,,,,,네 드셔보세요,,,
고객,꿀떡 얼마에요?,16336203,D,소매,떡집,1,1,가격 문의,,Q,,꿀떡 얼마에요?,,,,꿀떡,,꿀떡/떡종류
점원,2000원입니다,16336203,D,소매,떡집,0,2,가격 문의,,A,,,,,2000원입니다,2000원,,2000원/금액
고객,두 개 사면 할인되나요?,16336203,D,소매,떡집,1,3,가격할인 조건,,Q,,두 개 사면 할인되나요?,,,,"두 개,할인",,두 개/수량
점원,네 500원 빼어드립니다,16336203,D,소매,떡집,0,4,가격할인 조건,,A,,,,,네 500원 빼어드립니다,500원,,500원/금액
고객,떡케이크를 맞추고 싶은데 가능할까요?,16336203,D,소매,떡집,1,5,인기상품 문의,,Q,,떡케이크를 맞추고 싶은데 가능할까요?,,,,떡케이크,,떡케이크/떡종류
점원,요즘은 호박떡케이크가 제일 잘 나가요,16336203,D,소매,떡집,0,6,인기상품 문의,,A,,,,,요즘은 호박떡케이크가 제일 잘 나가요,호박떡케이크,,호박떡케이크/떡종류
고객,호박떡케이크 한 개 주세요,16336203,D,소매,떡집,1,7,종류별 떡 주문,,Q,,호박떡케이크 한 개 주세요,,,,"호박떡케이크,한 개",,"호박떡케이크/떡종류,한 개/수량"
점원,네.,16336203,D,소매,떡집,0,8,종류별 떡 주문,,A,,,,,네.,,,
고객,현금영수증 해주세요,16336203,D,소매,떡집,1,9,현금영수증 발급 문의,,Q,,현금영수증 해주세요,,,,현금영수증,,
점원,네 번호 찍어주세요,16336203,D,소매,떡집,0,10,현금영수증 발급 문의,,A,,,,,네 번호 찍어주세요,번호,,
고객,이 떡은 쌀로 만들었나요,16351563,D,소매,떡집,1,1,재료 문의,,Q,,이 떡은 쌀로 만들었나요,,,,"떡,쌀",,쌀/곡물류
점원,밀로 만들었습니다,16351563,D,소매,떡집,0,2,재료 문의,,A,,,,,밀로 만들었습니다,밀,,밀/곡물류
고객,떡이 쉰 거 같은데요,16351563,D,소매,떡집,1,3,상한 떡 문의,,Q,,떡이 쉰 거 같은데요,,,,떡,,
점원,만든 지 좀 오래됐어요,16351563,D,소매,떡집,0,4,상한 떡 문의,,A,,,,,만든 지 좀 오래됐어요,,,
고객,만든 지 얼마 안 된 떡으로 주세요,16351563,D,소매,떡집,1,5,신선한 떡 요청,,Q,,만든 지 얼마 안 된 떡으로 주세요,,,,떡,,
점원,인절미밖에 없어요,16351563,D,소매,떡집,0,6,신선한 떡 요청,,A,,,,,인절미밖에 없어요,인절미,,인절미/떡종류
고객,인절미도 좋아해요. 얼마에요?,16351563,D,소매,떡집,1,7,가격 문의,,Q,,인절미도 좋아해요. 얼마에요?,,,,인절미,,인절미/떡종류
점원,한 팩에 3000원이에요,16351563,D,소매,떡집,0,8,가격 문의,,A,,,,,한 팩에 3000원이에요,"한,팩,3000원",한/하나,"하나/수량,3000원/금액"
고객,인절미 세 팩 주세요.,16351563,D,소매,떡집,1,9,떡 주문,,Q,,인절미 세 팩 주세요.,,,,"인절미,세,팩",세/셋,"인절미/떡종류,셋/수량"
점원,네. 봉투에 담아드릴게요,16351563,D,소매,떡집,0,10,떡 주문,,A,,,,,네. 봉투에 담아드릴게요,봉투,,
고객,떡은 방금 찐 건가요?,16358987,D,소매,떡집,1,1,조리 신선도 문의,,Q,,떡은 방금 찐 건가요?,,,,떡,,
점원,네.,16358987,D,소매,떡집,0,2,조리 신선도 문의,,A,,,,,네.,,,
고객,가래떡 한 판에 얼마인가요?,16358987,D,소매,떡집,1,3,가격 문의,,Q,,가래떡 한 판에 얼마인가요?,,,,"가래떡,한,판",한/하나,"가래떡/떡종류,하나/수량"
점원,한 판에 만 원입니다.,16358987,D,소매,떡집,0,4,가격 문의,,A,,,,,한 판에 만 원입니다.,"한,판,만 원",한/하나,"하나/수량,만 원/금액"
고객,택배 배송도 하시나요,16358987,D,소매,떡집,1,5,배달배송 문의,,Q,,택배 배송도 하시나요,,,,"택배,배송",,
점원,네.,16358987,D,소매,떡집,0,6,배달배송 문의,,A,,,,,네.,,,
고객,현금영수증 되나요,16358987,D,소매,떡집,1,7,현금영수증 발급 문의,,Q,,현금영수증 되나요,,,,현금영수증,,
점원,네 휴대폰 번호 찍어주세요,16358987,D,소매,떡집,0,8,현금영수증 발급 문의,,A,,,,,네 휴대폰 번호 찍어주세요,"휴대폰,번호",,휴대폰/통신수단종류
