SPEAKER,SENTENCE,DATAID,DOMAINID,DOMAIN,CATEGORY,SPEAKERID,SENTENCEID,MAIN,SUB,QA,QACNCT,MQ,SQ,UA,SA,개체명,용어사전,지식베이스
점원,학생실보다는 성인실이 분위기가 더 조용해서 성인실 추천드려요,홍은민_독서실_5,E,생활서비스,독서실,0,10,열람실 보기 요청,,A,9,,,,학생실보다는 성인실이 분위기가 더 조용해서 성인실 추천드려요,"학생실, 성인실, 분위기, 추천",,"학생실/열람실종류, 성인실/열람실종류"
고객,혹시 몇 개월 연속해서 끊으면 할인되고 이런거는 없나요?,홍은민_독서실_5,E,생활서비스,독서실,1,11,할인 문의,,Q,,혹시 몇 개월 연속해서 끊으면 할인되고 이런거는 없나요?,,,,"몇 개월, 할인",,몇 개월/이용기간
점원,금액이 많이 할인 되는거는 아니지만 조금 할인돼요,홍은민_독서실_5,E,생활서비스,독서실,0,12,할인 문의,,A,,,,,금액이 많이 할인 되는거는 아니지만 조금 할인돼요,"금액, 할인",,
고객,여기 저녁에는 몇 시까지 영업해요?,홍은민_독서실_5,E,생활서비스,독서실,1,13,퇴실 시간 문의,,Q,,여기 저녁에는 몇 시까지 영업해요?,,,,"저녁, 몇 시, 영업",,몇 시/마감시간
점원,저녁에는 새벽 2시까지 영업합니다,홍은민_독서실_5,E,생활서비스,독서실,0,14,퇴실 시간 문의,,A,,,,,저녁에는 새벽 2시까지 영업합니다,"저녁, 새벽 2시, 영업",,새벽 2시/마감시간
고객,여기 몇 시에 여나요?,홍은민_독서실_5,E,생활서비스,독서실,1,15,입실 시간 문의,,Q,,여기 몇 시에 여나요?,,,,몇 시,,몇 시/오픈시간
점원,아침 8시부터 영업합니다,홍은민_독서실_5,E,생활서비스,독서실,0,16,입실 시간 문의,,A,,,,,아침 8시부터 영업합니다,"아침 8시, 영업",,아침 8시/오픈시간
고객,여기 남자 파마는 가격이 얼마나 되나요?,16358146,E,생활서비스,미용실,1,1,펌 가격 문의,,Q,,여기 남자 파마는 가격이 얼마나 되나요?,,,,"여기, 남자, 파마",,"남자/성별, 파마/미용종류"
점원,남성분 파마 4만 원에 해드리고 있습니다,16358146,E,생활서비스,미용실,0,2,펌 가격 문의,,A,,,,,남성분 파마 4만 원에 해드리고 있습니다,"남성, 파마, 4만 원",,"남성/성별 파마/미용종류, 4만원/가격"
고객,커트 가격은 포함된 건가요?,16358146,E,생활서비스,미용실,1,3,펌 가격 문의,,Q,,커트 가격은 포함된 건가요?,,,,"커트, 가격, 포함",,커트/미용종류
점원,네 파마하시면 커트 포함해 서비스해 드려요,16358146,E,생활서비스,미용실,0,4,펌 가격 문의,,A,,,,,네 파마하시면 커트 포함해 서비스해 드려요,"파마, 커트, 서비스",,"파마/미용종류, 커트/미용종류"
고객,커트만 하면 얼마에요?,16358146,E,생활서비스,미용실,1,5,커트 가격 문의,,Q,,커트만 하면 얼마에요?,,,,커트,,커트/미용종류
점원,남성 커트 가격 만 오천 원입니다,16358146,E,생활서비스,미용실,0,6,커트 가격 문의,,A,,,,,남성 커트 가격 만 오천 원입니다,"남성, 커트 ,만 오천 원",,"남성/성별, 커트/미용종류, 만 오천 원/가격"
고객,학생도 똑같은가요?,16358146,E,생활서비스,미용실,1,7,커트 가격 문의,,Q,,학생도 똑같은가요?,,,,"학생, 염색",,"학생/직업, 염색/미용종류"
점원,학생은 커트 만 원이에요,16358146,E,생활서비스,미용실,0,8,커트 가격 문의,,A,,,,,학생은 커트 만 원이에요,"학생, 커트, 만 원",,"학생/직업, 커트/미용종류, 만 원/가격"
고객,저 학생인데 그럼 커트만 할게요,16358146,E,생활서비스,미용실,1,9,커트 요청,,Q,,저 학생인데 그럼 커트만 할게요,,,,"학생, 커트, 만 원",,"학생/직업, 커트/미용종류, 만 원/가격"
점원,네 자리에 앉으면 도와드리겠습니다,16358146,E,생활서비스,미용실,0,10,커트 요청,,A,,,,,네 자리에 앉으면 도와드리겠습니다,자리,,
고객,저 13시에 예약한 김 아무갠데요 지금 바로 머리 가능할까요?,16339464,E,생활서비스,미용실,1,1,대기 문의,,Q,,저 13시에 예약한 김 아무갠데요 지금 바로 머리 가능할까요?,,,,"13시, 예약, 머리",,13시/예약시간
점원,네 어떤 걸로 해드릴까요?,16339464,E,생활서비스,미용실,0,2,헤어스타일 문의,시술 종류,Q,,,네 어떤 걸로 해드릴까요?,,,,,
고객,머리를 단발로 자르고 펌을 하려고 하는데요,16339464,E,생활서비스,미용실,1,3,헤어스타일 문의,시술 종류,A,,,,머리를 단발로 자르고 펌을 하려고 하는데요,,"머리, 단발, 펌",펌/파마,"단발/헤어스타일, 펌/미용종류"
점원,턱 선까지 자르고 펌 말씀하시는 거세요?,16339464,E,생활서비스,미용실,0,4,헤어스타일 요청,헤어스타일 길이,Q,,,턱 선까지 자르고 펌 말씀하시는 거세요?,,,"턱, 펌",펌/파마,펌/미용종류
고객,네 너무 많이 안 뽀글 걸렸으면 좋겠습니다,16339464,E,생활서비스,미용실,1,5,헤어스타일 요청,헤어스타일 길이,A,,,,네 너무 많이 안 뽀글 걸렸으면 좋겠습니다,,뽀글,,
점원,그럼 열펌으로 하시면 될 거예요,16339464,E,생활서비스,미용실,0,6,헤어스타일 문의,,A,,,,,그럼 열펌으로 하시면 될 거예요,열펌,열펌/열파마,열펌/미용종류
고객,가격은 얼마일까요?,16339464,E,생활서비스,미용실,1,7,펌 가격 문의,,Q,,가격은 얼마일까요?,,,,가격,,
점원,영양 안 하시면 18만 원이고 영양하시면 5만 원 추가되세요,16339464,E,생활서비스,미용실,0,8,펌 가격 문의,,A,,,,,영양 안 하시면 18만 원이고 영양하시면 5만 원 추가되세요,"영양, 18만 원, 5만 원, 추가",,"영양/미용종류, 18만 원/가격, 5만 원/추가비용"
고객,그럼 영양 추가해서 해주세요,16339464,E,생활서비스,미용실,1,9,영양제 추가 요청,,Q,,그럼 영양 추가해서 해주세요,,,,"영양, 추가",,영양/미용종류
점원,네 샴푸 먼저 도와드릴게요,16339464,E,생활서비스,미용실,0,10,샴푸 서비스 문의,,A,,,,,네 샴푸 먼저 도와드릴게요,샴푸 ,샴푸/머리감기,
고객,오늘 파마하려는데 가능한가요?,16404234,E,생활서비스,미용실,1,1,펌 문의,,Q,,오늘 파마하려는데 가능한가요?,,,,"오늘, 파마, 예약",,파마/미용종류
점원,지금 바로는 어렵고 30분 정도 대기하셔야 합니다,16404234,E,생활서비스,미용실,0,2,대기시간 문의,대기시간 안내,Q,,,지금 바로는 어렵고 30분 정도 대기하셔야 합니다,,,"지금, 바로, 30분, 대기",,30분/대기시간
고객,네 그럼 기다릴게요,16404234,E,생활서비스,미용실,1,3,대기시간 문의,대기시간 안내,A,,,,네 그럼 기다릴게요,,,,
점원,기다리시는 동안 편히 계세요,16404234,E,생활서비스,미용실,0,4,펌 문의,,A,,,,,기다리시는 동안 편히 계세요,,,
고객,음료 한잔 주세요,16404234,E,생활서비스,미용실,1,5,음료 요청,,Q,,음료 한잔 주세요,,,,"음료, 한잔",,"음료/메뉴, 한잔/수량"
점원,커피 녹차 주스 무엇으로 드릴까요?,16404234,E,생활서비스,미용실,0,6,음료 요청,종류,Q,,,커피 녹차 주스 무엇으로 드릴까요?,,,"커피, 녹차, 주스",,"커피/메뉴, 녹차/메뉴, 주스/메뉴"
고객,주스로 주세요,16404234,E,생활서비스,미용실,1,7,음료 요청,종류,A,,,,주스로 주세요,,주스,,주스/메뉴
점원,여기 있습니다,16404234,E,생활서비스,미용실,0,8,음료 요청,,A,,,,,여기 있습니다,여기,,
고객,감사합니다,16404234,E,생활서비스,미용실,1,9,음료 요청,null,A,,,,감사합니다,,,,
점원,준비되는 대로 불러드리겠습니다,16404234,E,생활서비스,미용실,0,10,음료 요청,,A,,,,,준비되는 대로 불러드리겠습니다,준비,,
고객,염색 지금 가능한가요,16410122,E,생활서비스,미용실,1,1,염색 문의,,Q,,염색 지금 가능한가요,,,,"염색, 지금",,염색/미용종류
점원,네 잠시만 기다려 주세요,16410122,E,생활서비스,미용실,0,2,염색 문의,,A,,,,,네 잠시만 기다려 주세요,,,
고객,시술 시간은 얼마나 걸릴까요,16410122,E,생활서비스,미용실,1,3,소요시간 문의,,Q,,시술 시간은 얼마나 걸릴까요,,,,"시술, 시간",,"시술/미용종류, 시간/미용시간"
점원,영양까지 하실 건가요,16410122,E,생활서비스,미용실,0,4,영양제 추가 요청,영양 추가 의사 확인,Q,,,영양까지 하실 건가요,,,영양,,영양/미용종류
고객,아니요 염색만 하려고 하는데요,16410122,E,생활서비스,미용실,1,5,영양제 추가 요청,영양 추가 의사 확인,A,,,,아니요 염색만 하려고 하는데요,,"염색, 지금",,염색/미용종류
점원,그러면 2시간 정도 걸리십니다,16410122,E,생활서비스,미용실,0,6,소요시간 문의,,A,,,,,그러면 2시간 정도 걸리십니다,2시간,,2시간/미용시간
고객,금액은 얼마에요,16410122,E,생활서비스,미용실,1,7,염색 가격 문의,,Q,,금액은 얼마에요,,,,금액,금액/가격,
점원,약에 따라서 다릅니다,16410122,E,생활서비스,미용실,0,8,염색 가격 문의,,A,,,,,약에 따라서 다릅니다,약,,
고객,제일 기본 약은 얼마인가요,16410122,E,생활서비스,미용실,1,9,염색 가격 문의,,Q,,제일 기본 약은 얼마인가요,,,,"기본, 약",,
점원,6만 원입니다,16410122,E,생활서비스,미용실,0,10,염색 가격 문의,,A,,,,,6만 원입니다,6만 원,,6만 원/가격
고객,투블럭으로 잘라주세요,16401165,E,생활서비스,미용실,1,1,커트 요청,,Q,,투블럭으로 잘라주세요,,,,투블럭,,투블럭/헤어스타일
점원,옆 머리는 몇 미리로 해드릴까요?,16401165,E,생활서비스,미용실,0,2,커트 요청,커트 길이,Q,,,옆 머리는 몇 미리로 해드릴까요?,,,"옆 머리, 미리",,미리/머리카락길이
고객,9미리로 해주세요,16401165,E,생활서비스,미용실,1,3,커트 요청,커트 길이,A,,,,9미리로 해주세요,,9미리,,9미리/머리카락길이
점원,위에는 숱만 쳐드릴까요?,16401165,E,생활서비스,미용실,0,4,커트 요청,스타일,Q,,,위에는 숱만 쳐드릴까요?,,,"위, 숱",,숱/머리카락
고객,네 그렇게 해주세요,16401165,E,생활서비스,미용실,1,5,커트 요청,스타일,A,,,,네 그렇게 해주세요,,,,
점원,앞머리는 이 정도면 될까요?,16401165,E,생활서비스,미용실,0,6,커트 요청,앞머리 커트 여부,Q,,,앞머리는 이 정도면 될까요?,,,앞머리,,
고객,아뇨 조금만 더 잘라주세요,16401165,E,생활서비스,미용실,1,7,커트 요청,앞머리 커트 여부,A,,,,아뇨 조금만 더 잘라주세요,,,,
점원,네 알겠습니다,16401165,E,생활서비스,미용실,0,8,커트 요청,,A,,,,,네 알겠습니다,,,
고객,카드로도 결제가 가능한가요?,16401165,E,생활서비스,미용실,1,9,카드 결제 가능 문의,,Q,,카드로도 결제가 가능한가요?,,,,"카드, 결제",,카드/결제수단
점원,네 당연하죠,16401165,E,생활서비스,미용실,0,10,카드 결제 가능 문의,,A,,,,,네 당연하죠,,,
고객,수요일 오전 11시 예약되나요?,16358158,E,생활서비스,미용실,1,1,예약 문의,,Q,,수요일 오전 11시 예약되나요?,,,,"수요일, 오전, 11시, 예약",,"수요일/예약일, 오전 11시/예약시간"
점원,네 됩니다,16358158,E,생활서비스,미용실,0,2,예약 문의,,A,,,,,네 됩니다,,,
고객,염색은 얼마인가요?,16358158,E,생활서비스,미용실,1,3,염색 가격 문의,,Q,,염색은 얼마인가요?,,,,염색,,염색/미용종류
점원,단발은 5만 원 긴 머리는 8만 원입니다,16358158,E,생활서비스,미용실,0,4,염색 가격 문의,,A,,,,,단발은 5만 원 긴 머리는 8만 원입니다,"단발, 5만 원, 긴 머리, 8만 원",,"단발/헤어스타일, 5만 원/가격, 긴 머리/헤어스타일, 8만 원/가격"
고객,할인되나요?,16358158,E,생활서비스,미용실,1,5,할인 문의,,Q,,할인되나요?,,,,할인 ,,
점원,모닝 할인 20프로 됩니다,16358158,E,생활서비스,미용실,0,6,할인 문의,,A,,,,,모닝 할인 20프로 됩니다,"모닝, 할인, 20프로",,20프로/할인율
고객,커트 가격은 얼마인가요?,16358158,E,생활서비스,미용실,1,7,커트 가격 문의,,Q,,커트 가격은 얼마인가요?,,,,커트,,커트/미용종류
점원,이만 오천 원입니다,16358158,E,생활서비스,미용실,0,8,커트 가격 문의,,A,,,,,이만 오천 원입니다,이만 오천 원,,이만 오천 원/가격
고객,C컬 열펌은 얼마인가요?,16358158,E,생활서비스,미용실,1,9,펌 가격 문의,,Q,,C컬 열펌은 얼마인가요?,,,,"C컬, 열펌",,"C컬/미용종류, 열펌/미용종류"
점원,11만 원입니다,16358158,E,생활서비스,미용실,0,10,펌 가격 문의,,A,,,,,11만 원입니다,11만 원,,11만 원/가격
고객,지금 머리 자를 수 있나요?,16410132,E,생활서비스,미용실,1,1,커트 문의,,Q,,지금 머리 자를 수 있나요?,,,,"지금, 머리",,머리/머리카락
점원,네 가능합니다,16410132,E,생활서비스,미용실,0,2,커트 문의,,A,,,,,네 가능합니다,,,
고객,남자 커트 얼마예요?,16410132,E,생활서비스,미용실,1,3,커트 가격 문의,,Q,,남자 커트 얼마예요?,,,,"남자, 커트",,"남자/성별, 커트/미용종류"
점원,2만 원입니다,16410132,E,생활서비스,미용실,0,4,커트 가격 문의,,A,,,,,2만 원입니다,2만 원,,2만 원/미용가격
고객,어디 앉으면 되나요?,16410132,E,생활서비스,미용실,1,5,자리묻기,,Q,,어디 앉으면 되나요?,,,,어디,,
점원,중간 자리에 앉으세요,16410132,E,생활서비스,미용실,0,6,자리묻기,자리 안내,Q,,,중간 자리에 앉으세요,,,"중간, 자리",,
고객,네 그럴게요,16410132,E,생활서비스,미용실,1,7,자리묻기,자리 안내,A,,,,네 그럴게요,,,,
점원,어떤 스타일 원하시나요?,16410132,E,생활서비스,미용실,0,8,커트 요청,스타일,Q,,,어떤 스타일 원하시나요?,,,스타일,,
고객,투블럭으로 잘라주세요,16410132,E,생활서비스,미용실,1,9,커트 요청,스타일,A,,,,투블럭으로 잘라주세요,,투블럭,,투블럭/헤어스타일
점원,네 그럴게요,16410132,E,생활서비스,미용실,0,10,커트 요청,,A,,,,,네 그럴게요,,,
고객,저 예약했는데요,16395285,E,생활서비스,미용실,1,1,예약 문의,,Q,,저 예약했는데요,,,,예약,,
점원,성함이 어떻게 되시나요?,16395285,E,생활서비스,미용실,0,2,예약 문의,예약자 확인,Q,,,성함이 어떻게 되시나요?,,,성함,성함/이름,
고객,네 김김김입니다,16395285,E,생활서비스,미용실,1,3,예약 문의,예약자 확인,A,,,,네 김김김입니다,,김김김,,
점원,어떻게 잘라드릴까요?,16395285,E,생활서비스,미용실,0,4,커트 요청,커트 길이,Q,,,어떻게 잘라드릴까요?,,,,,
고객,저 지금 스타일에서 3센티 정도만 잘라주세요,16395285,E,생활서비스,미용실,1,5,커트 요청,커트 길이,A,,,,저 지금 스타일에서 3센티 정도만 잘라주세요,,"지금, 스타일, 3센티",,
점원,네  앞머리는 기르시나요?,16395285,E,생활서비스,미용실,0,6,커트 요청,앞머리 커트 여부,Q,,,네  앞머리는 기르시나요?,,,앞머리,,
고객,네 앞머리는 기르는 중이니깐 다듬어만 주세요,16395285,E,생활서비스,미용실,1,7,커트 요청,앞머리 커트 여부,A,,,,네 앞머리는 기르는 중이니깐 다듬어만 주세요,,앞머리,,
